Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19833570,0xd6f93a6ab6c2b12d000ffa43376c1b599658955e,1.094896,Tether : Binance,35,"['Stargate' 'Stargate' 'Merkly' 'USDV' 'Stargate' 'CoreDAO' 'Stargate'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Angle' 'Merkly' 'Stargate' nan 'Angle' 'Stargate'
 'Merkly' 'Stargate' nan 'Angle' 'Angle' 'Bitcoin Bridge' 'USDV'
 'Holograph' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Bitcoin Bridge' 'Aptos Bridge' 'Stargate']",2821.97,80.63,10,7,12,168.37,"[1.73, 30.48, 0, 45.99, 43.16]",117
19833586,0x00b596fbb56e6b73381aca170eb27c325c8a87d4,1.063239,Tether : Binance,35,"['CoreDAO' 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle'
 'Aptos Bridge' nan 'Bitcoin Bridge' 'Angle' 'Stargate' 'Merkly'
 'Stargate' 'Merkly' 'Stargate' 'USDV' nan 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Zerius'
 'Harmony Bridge' 'Bitcoin Bridge' 'Angle' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Holograph' 'Bitcoin Bridge' 'USDV' 'Stargate']",2994.9,85.57,11,8,14,149.88,"[1.77, 25.8, 0, 38.05, 43.31]",117
19833620,0x2e267acfbfb169f375a9cf6e4e2c74e27bbd464b,1.075115,Tether : Binance,34,"['Angle' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'USDV' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Holograph'
 'Bitcoin Bridge' 'Stargate' 'Bitcoin Bridge' nan 'Merkly' 'Angle'
 'Stargate' 'Stargate' 'USDV' 'CoreDAO' 'Merkly' 'Harmony Bridge'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Merkly' 'Stargate']",2811.39,82.69,10,7,14,137.96,"[1.96, 28.77, 0, 38.81, 36.99]",117
19833630,0x80fd1dd6d2bc870c6dad7c65f9ff02e953d0560a,1.098451,Tether : Binance,35,"['Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly' 'Harmony Bridge'
 'Stargate' 'Harmony Bridge' 'USDV' nan 'Angle' 'Stargate' 'Stargate'
 'Holograph' 'Merkly' 'Angle' 'USDV' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Angle' 'Bitcoin Bridge' 'Merkly' nan 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Stargate' 'Angle']",2908.49,83.1,8,7,13,172.1,"[2.0, 28.62, 0, 35.1, 41.47]",117
19833661,0xa78bd281bf63ee3360ae81972b2e6f9a80e9bc86,1.096097,Tether : Binance,38,"['Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'USDV'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Bitcoin Bridge' 'Stargate' 'Angle' 'Stargate' 'Holograph' 'Merkly'
 'Angle' 'CoreDAO' 'USDV' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Merkly'
 'Merkly' 'Stargate' 'Merkly' 'Harmony Bridge' 'Stargate' 'Angle'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Merkly'
 'Stargate' 'Stargate' nan]",2610.06,68.69,10,8,15,159.34,"[1.78, 34.88, 0, 36.3, 41.14]",117
19833695,0xa14e1a78e6f4797230e660c149800b6004221aee,1.07631,Tether : Binance,34,"['Stargate' 'Stargate' 'Holograph' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'CoreDAO' nan 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Angle' 'USDV'
 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Aptos Bridge'
 'Bitcoin Bridge' 'Zerius' 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Angle'
 'USDV' 'Stargate' 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate']",2881.89,84.76,11,7,14,142.7,"[1.8, 26.98, 0, 35.29, 41.77]",117
19833737,0x26ef436510a3ec79e220e3c37b03efddf4569cfb,1.07511,Tether : Binance,38,"[nan 'Aptos Bridge' 'USDV' 'Bitcoin Bridge' 'Angle' 'Bitcoin Bridge'
 'Merkly' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Harmony Bridge'
 'Merkly' 'Harmony Bridge' 'Stargate' 'Merkly' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Stargate' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Angle' 'Merkly'
 'Holograph' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge'
 'Stargate' 'Merkly' 'USDV' 'Stargate']",2642.05,69.53,11,8,17,185.81,"[1.44, 26.13, 0, 74.3, 37.24]",117
19833766,0xe12447c47b23e116e12a0010b426a48a2507995b,1.081781,Tether : Binance,36,"['Stargate' 'Aptos Bridge' 'Harmony Bridge' 'Stargate' 'Merkly'
 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Holograph' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'USDV' 'Zerius'
 'Harmony Bridge' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Angle' 'USDV'
 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Angle' 'Angle' 'Stargate'
 'CoreDAO' 'Angle' nan]",2934.88,81.52,11,7,13,130.24,"[1.24, 27.97, 0, 36.25, 37.47]",117
19833879,0x60d53fa8c7cd1569954b8f40ebe78ee9bdc9ec27,1.08365,Tether : Binance,37,"['Stargate' 'Holograph' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Stargate' 'USDV' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'Stargate' 'Angle' 'Bitcoin Bridge' 'Merkly' 'Bitcoin Bridge'
 'Aptos Bridge' 'Merkly' nan 'Stargate' 'USDV' 'Angle' 'Harmony Bridge'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate' 'Merkly' 'CoreDAO'
 'Bitcoin Bridge' 'Stargate']",2596.22,70.17,10,8,15,151.35,"[1.39, 32.06, 0, 39.19, 38.17]",117
19833934,0xc319f5afb0482053668a7c39fc0812144e3e2dfa,1.060395,Tether : Binance,37,"['Bitcoin Bridge' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Angle' 'Holograph' 'Merkly' 'Stargate' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Stargate' nan
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' nan
 'Stargate' 'Merkly' 'USDV' 'Zerius' 'Stargate' 'USDV' 'Aptos Bridge'
 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Stargate' 'Angle' 'Stargate']",3028.44,81.85,11,8,14,152.32,"[1.67, 33.71, 0, 32.71, 38.07]",117
19834120,0x9ff6ee50a836713fc5cb49412111da59724dc38a,1.067636,Tether : Binance,34,"['Bitcoin Bridge' 'Bitcoin Bridge' nan 'Stargate' 'Angle' 'Angle'
 'Stargate' 'USDV' 'Angle' 'USDV' 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'Holograph' 'Merkly' 'Harmony Bridge' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Bitcoin Bridge' 'Bitcoin Bridge']",2559.4,75.28,10,7,15,145.66,"[1.65, 32.86, 0, 34.21, 38.96]",117
19834196,0xef381d82b91a01e26b1a7905e5e76227197fd63e,1.063108,Tether : Binance,30,"['Holograph' 'CoreDAO' 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge'
 'Harmony Bridge' 'Bitcoin Bridge' nan 'USDV' 'Stargate' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Zerius' 'Stargate' 'Stargate' 'Merkly'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'USDV' 'Stargate' 'Stargate']",2500.92,83.36,10,7,13,149.29,"[1.08, 32.31, 0, 34.95, 40.29]",117
19834303,0xf0a85ab86071fc22b21d545d3c5aa241e1a6ae85,1.060959,Tether : Binance,35,"['Merkly' 'Stargate' 'Aptos Bridge' 'Merkly' 'Stargate' 'Stargate'
 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge'
 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge' 'Stargate' 'Harmony Bridge'
 'Merkly' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Holograph' nan 'Stargate' 'Angle' 'Angle' 'Harmony Bridge'
 'USDV' 'Bitcoin Bridge' 'USDV' 'Stargate' nan]",2530.06,72.29,9,7,14,135.89,"[1.12, 27.56, 0, 34.86, 37.0]",117
19834482,0x7de8f2aadf19086f201a5e1b009c90c192874c27,1.097778,Tether : Binance,34,"['Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'USDV' 'Stargate' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Bitcoin Bridge' 'Merkly' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Stargate'
 'USDV' 'Angle' nan 'Angle' 'Zerius' 'Aptos Bridge' 'Holograph' 'Merkly'
 'Bitcoin Bridge' 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Angle' 'Stargate']",2547.54,74.93,11,8,13,143.88,"[1.67, 32.33, 0, 33.37, 39.49]",117
19834510,0xd85d92e3924c1b9876d0fcbfd55c8140f19cd8cb,1.087154,Tether : Binance,39,"['Bitcoin Bridge' 'Aptos Bridge' 'Merkly' 'Bitcoin Bridge' 'Stargate'
 'Bitcoin Bridge' 'CoreDAO' 'Merkly' 'Angle' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Bitcoin Bridge' 'Zerius' 'Angle' nan 'Angle' 'Merkly'
 'Harmony Bridge' nan 'Stargate' 'USDV' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Holograph' 'Merkly' 'Stargate' 'USDV' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Angle' 'Stargate']",2506.46,64.27,11,7,15,159.61,"[1.34, 28.77, 0, 37.77, 38.95]",117
19834614,0x645b2d0cbcabac4bf7615cece721a99dfc5e4800,1.067608,Tether : Binance,35,"['Stargate' 'Harmony Bridge' 'Angle' 'Stargate' nan 'Bitcoin Bridge'
 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Angle'
 'USDV' 'Holograph' 'Merkly' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Merkly'
 'Aptos Bridge' 'Harmony Bridge' 'Bitcoin Bridge' 'Harmony Bridge' nan
 'Stargate' 'Stargate' 'USDV' 'Merkly' 'Merkly' 'CoreDAO']",2596.49,74.19,10,7,14,140.53,"[1.44, 31.57, 0, 34.67, 38.15]",117
19834667,0x5bff56012790a9c9f3fd43291eefd5491d720856,1.060553,Tether : Binance,35,"['Merkly' 'Merkly' 'Merkly' 'Stargate' 'Angle' 'Bitcoin Bridge' 'Merkly'
 'Stargate' 'Stargate' nan 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Bitcoin Bridge' nan 'Bitcoin Bridge' 'Aptos Bridge' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'USDV' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'CoreDAO' 'Stargate' 'USDV' 'Merkly' 'Harmony Bridge'
 'Holograph' 'Bitcoin Bridge' 'Angle']",2546.35,72.75,10,7,14,146.22,"[1.51, 28.44, 0, 39.7, 39.45]",117
19834727,0xe21aa34cf3e0bc1743fa432c1c946e4b5ca6a21c,1.093602,Tether : Binance,31,"['Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Zerius' 'USDV' 'Stargate' 'Stargate' nan
 'Bitcoin Bridge' 'Harmony Bridge' 'Aptos Bridge' 'Harmony Bridge'
 'Bitcoin Bridge' 'Stargate' 'Merkly' 'Holograph' 'Angle' 'USDV'
 'Stargate' 'Harmony Bridge' 'Stargate' 'USDV' 'USDV' 'Angle'
 'Bitcoin Bridge' 'Stargate']",2591.51,83.6,10,7,11,152.29,"[1.16, 32.84, 0, 43.74, 42.55]",117
19834741,0xd4bb9923ca50881f604ca0a66e3cb9b5469209a2,1.082243,Tether : Binance,38,"['Merkly' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Stargate'
 'Merkly' 'Holograph' 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Aptos Bridge'
 'CoreDAO' 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Merkly' 'USDV' nan 'USDV' 'Harmony Bridge' 'Stargate'
 'Stargate' nan]",2697.09,70.98,10,8,14,136.01,"[1.52, 30.55, 0, 33.99, 37.85]",117
19834763,0x55aab1b84550b6204a0c25f8826d3a560ec22c22,1.087409,Tether : Binance,37,"['Harmony Bridge' 'Angle' 'Angle' 'CoreDAO' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'Bitcoin Bridge' 'Harmony Bridge' 'USDV' 'Aptos Bridge'
 'Stargate' nan 'Bitcoin Bridge' 'Bitcoin Bridge' 'Merkly' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Merkly' 'Holograph' 'Merkly'
 'USDV' 'Bitcoin Bridge' 'Stargate' 'Stargate' nan 'Stargate' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Zerius' 'Angle' 'Merkly' 'Harmony Bridge']",2586.17,69.9,11,8,13,137.76,"[1.75, 32.07, 0, 35.93, 35.66]",117
19834818,0x8b9fd8593bbca8cb72c4487b17282ae033006675,1.07293,Tether : Binance,32,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Merkly' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Angle' 'Stargate' 'Bitcoin Bridge' 'Holograph'
 'Stargate' 'USDV' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Merkly' 'Stargate'
 'USDV' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Aptos Bridge'
 'Stargate' nan]",2546.63,79.58,9,8,13,147.9,"[1.58, 30.23, 0, 36.72, 40.92]",117
19834840,0x38214eb95150913e0fd3d45065abf657c476c07e,1.088178,Tether : Binance,36,"['Zerius' 'Angle' 'Angle' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate' nan
 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'USDV' 'Stargate' 'Stargate' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Holograph' 'USDV'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate']",2652.6,73.68,11,8,15,138.75,"[1.61, 31.35, 0, 34.83, 36.27]",117
19834885,0x297d8c588c116d860edfda80b7a085194cc87620,1.097794,Tether : Binance,34,"['Bitcoin Bridge' 'Stargate' 'Angle' nan 'Stargate' 'Merkly' 'Angle'
 'USDV' 'Merkly' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Merkly'
 'Holograph' 'Merkly' 'Stargate' 'CoreDAO' 'USDV' 'Angle' 'Harmony Bridge'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Merkly' 'Harmony Bridge']",2533.65,74.52,9,7,13,144.12,"[1.72, 31.23, 0, 35.14, 40.05]",117
19834921,0xec38eac3cab72a8285cd91bf496a3b877b00b9ce,1.090155,Tether : Binance,35,"['Merkly' 'Holograph' 'Bitcoin Bridge' nan 'Merkly' 'Merkly'
 'Bitcoin Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'USDV' 'Merkly' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Angle' 'Stargate' 'Bitcoin Bridge'
 nan 'Bitcoin Bridge' 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Harmony Bridge' 'USDV' 'Stargate']",2489.82,71.14,9,7,14,143.68,"[1.83, 33.38, 0, 32.93, 39.47]",117
19830306,0x0993761bd97a457c5f480c0a8b72c7b2861ba851,1.006771,Tether : Binance,43,"['Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Angle'
 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Abracadabra Money'
 'L2Pass' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Merkly'
 'Angle' 'CoreDAO' 'Abracadabra Money' 'L2Pass' 'Angle'
 'Abracadabra Money' 'L2Pass']",0.07,0,7,7,13,25,"[2.25, 0, 0.55, 0, 17.28]",118
19830446,0x445ed16a11abfa0782793363a912f976f7c4e20d,1.029356,Tether : Binance,49,"['Abracadabra Money' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Merkly' 'CoreDAO' 'Angle'
 'Merkly' 'Aptos Bridge' 'Abracadabra Money' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'L2Pass' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'CoreDAO'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'CoreDAO' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle']",0.01,0,7,8,13,42.87,"[0.19, 0, 0, 0, 36.02]",118
19830577,0x616ec23db966f4c6b07fd89916df9499183b908b,1.039157,Tether : Binance,47,"['Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Merkly'
 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'CoreDAO' 'CoreDAO'
 'Aptos Bridge' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly' 'Merkly' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Harmony Bridge'
 'Abracadabra Money' 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'Merkly'
 'Angle' 'Angle']",0,0,6,8,13,23.95,"[2.01, 0, 0, 0, 16.62]",118
19830726,0xda780c5896d536408de08ec9402da4a146487d2f,1.039527,Tether : Binance,47,"['Merkly' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly' 'Merkly' 'CoreDAO'
 'Merkly' 'Stargate' 'Angle' 'CoreDAO' 'Angle' 'Merkly'
 'Abracadabra Money' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Angle' 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Merkly' 'Angle'
 'Abracadabra Money' 'Angle']",0.01,0,8,8,14,42.31,"[0.18, 0, 0, 0, 36.85]",118
19830887,0x8a65a3a5661176237cb0845501f6b3e51776f360,1.025582,Tether : Binance,47,"['Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'L2Pass'
 'Angle' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'Angle' 'Angle' 'Aptos Bridge' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Angle' 'Abracadabra Money']",0.01,0,7,8,13,41.95,"[0.17, 0, 0, 0, 34.18]",118
19831038,0xe68368a195142fe17ccdf64aecc1e5591d6ae0d1,1.052031,Tether : Binance,46,"['L2Pass' 'Angle' 'L2Pass' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Aptos Bridge' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Merkly' 'Angle' 'Abracadabra Money'
 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'Merkly'
 'Angle']",0.01,0,7,8,15,25.24,"[1.69, 0, 0, 0, 16.82]",118
19831083,0xd60ab7e0f06ca19a58c03d605d5d758d85936ace,1.049238,Tether : Binance,47,"['Angle' 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Angle'
 'Merkly' 'Abracadabra Money' 'Angle' 'Aptos Bridge' 'Angle' 'Angle'
 'Angle' 'Abracadabra Money' 'Angle' 'CoreDAO' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money' 'CoreDAO' 'Angle']",0.02,0,7,7,14,43.77,"[2.44, 0, 0, 0, 35.16]",118
19831142,0x380e62d09232ecb1dc067c323e3554c84c9526da,1.001362,Tether : Binance,47,"['Angle' 'Angle' 'Harmony Bridge' 'Abracadabra Money' 'Angle' 'Angle'
 'L2Pass' 'Angle' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Merkly' 'Merkly' 'L2Pass' 'L2Pass' 'Angle' 'Angle'
 'Angle' 'CoreDAO' 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'CoreDAO' 'CoreDAO' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle']",0.01,0,7,8,14,24.08,"[2.13, 0, 0, 0, 17.16]",118
19831188,0x88fe58eb03cc2e3be148acb9494fef140315f342,1.033709,Tether : Binance,48,"['Merkly' 'Angle' 'Abracadabra Money' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Aptos Bridge' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'Angle'
 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Angle']",0.02,0,6,9,15,23.51,"[0.17, 0, 0, 0, 17.33]",118
19831260,0xdf2b849939baf4e38e5c50761ea032d642e52f3f,1.035705,Tether : Binance,46,"['Aptos Bridge' 'Merkly' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Abracadabra Money' 'L2Pass' 'Angle' 'Merkly' 'Merkly' 'Angle' 'L2Pass'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Stargate' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'Angle' 'CoreDAO']",0.01,0,8,8,13,27.32,"[0.21, 0, 0, 0, 19.38]",118
